0.0016746299999999999,0.0018417599999999996,0.0023942499999999997,0.0030802999999999994,0.00468128,0.004703069999999999,0.00488734
0.0013013499999999997,0.0013015099999999996,0.00130205,0.00191763,0.0020870899999999998,0.0026155599999999994,0.004069209999999999,0.004224039999999999
0.0012447299999999994,0.0015603299999999995,0.0020853899999999995
0.00459637
0.00128642,0.00142108,0.0021741699999999996,0.0022813999999999994,0.0025692499999999995,0.00303815,0.0030633499999999994,0.003272989999999999,0.003418469999999999,0.00346037,0.0038617499999999997,0.00404396,0.00476991
0.0007778500000000001,0.0008068900000000002,0.0009805399999999994,0.00129838,0.0014935599999999997,0.0016086399999999997,0.0016573099999999995,0.00178443,0.0019124900000000002,0.00208633,0.00215573,0.00242649,0.0024294399999999997,0.0026431399999999996,0.0028303999999999994,0.00285965,0.00290873,0.00297754,0.0030811599999999995,0.0031627499999999998,0.0032459200000000002,0.0036523799999999993,0.00366282,0.0038579899999999995,0.00403143,0.004532829999999999,0.004557380000000001,0.00504413,0.00505521,0.005086589999999999,0.00514109
0.00131942,0.0013739799999999995,0.0015125399999999997,0.0015763,0.0016156899999999995,0.0018543099999999996,0.0019632399999999998,0.00203327,0.00210675,0.0021545799999999997,0.0022603599999999995,0.0023507599999999995,0.00241497,0.00252173,0.00265872,0.00273301,0.0031788699999999994,0.0032489999999999993,0.00339174,0.0034263700000000006,0.0034762599999999992,0.0036238400000000006,0.003747349999999999,0.00378926,0.00390435,0.00399408,0.004004989999999999,0.0041293499999999995,0.004188760000000001,0.004352920000000001,0.004479029999999999,0.004673569999999999,0.00471903,0.0047287299999999996,0.0047598300000000005,0.00481428,0.004821069999999999,0.00510745
0.0008077299999999996,0.0009226699999999996,0.0010820600000000001,0.0012573799999999998,0.0014142799999999995,0.0016448799999999996,0.0017241999999999995,0.0017880199999999995,0.0018560399999999998,0.0019109,0.001959,0.0020574699999999996,0.0020753299999999994,0.00240649,0.00251413,0.00258199,0.0026864899999999997,0.00268704,0.0027408299999999997,0.0029059099999999994,0.00298861,0.0031475999999999995,0.0032886799999999996,0.0033169000000000002,0.0034004100000000004,0.003482989999999999,0.003490889999999999,0.003692429999999999,0.0037550500000000002,0.00376622,0.003880549999999999,0.0038956399999999997,0.0038975500000000005,0.003935149999999999,0.003996199999999999,0.00400518,0.00434015,0.004678529999999999,0.00476256,0.00479354,0.004811709999999999,0.00484636,0.00492911,0.00497964,0.005134499999999999,0.00521302
0.00219413,0.00408638
0.0011371200000000001,0.0014358799999999996,0.0017659499999999996,0.0017672699999999996,0.0018338399999999998,0.0020526499999999996,0.0022223399999999997,0.00222492,0.0022419099999999997,0.00228014,0.00260743,0.00266033,0.0027088699999999995,0.0028547299999999998,0.0028912899999999995,0.0029990799999999995,0.00343842,0.00349953,0.0035010299999999996,0.0035016299999999995,0.00371712,0.003915579999999999,0.003933109999999999,0.00400659,0.00418499,0.00426253,0.00428674,0.0044699499999999994,0.00462815,0.00478559,0.004888289999999999,0.004988530000000001,0.00518114
0.0025673699999999994,0.004708339999999999,0.00497045
0.0009965799999999995,0.0015006199999999994,0.0016195799999999998,0.00305144,0.004413970000000001
0.0033561799999999994
0.0009158299999999994,0.0010467799999999998,0.0010488499999999996,0.0010663999999999995,0.0010878099999999998,0.0012382299999999999,0.0012433699999999997,0.0012821400000000002,0.0013952899999999996,0.00143902,0.00148007,0.0015040399999999999,0.0015102199999999996,0.0036805100000000006,0.0042600400000000005
0.00175758,0.00236937,0.00280925,0.00491213,0.00509987,0.0051499499999999995
-6.986000000000058e-05,-4.015000000000008e-05,-2.1179999999999984e-05,3.7899999999999566e-05,0.0008246,0.0012519899999999997,0.00235751,0.00260774,0.0026522199999999994,0.0026990399999999998,0.00280516,0.00292463,0.0030256499999999995,0.00312503,0.0032562499999999996,0.00375948
0.0005499299999999997,0.0008738699999999997,0.0029559899999999995
0.0021594199999999996,0.0031479199999999994
0.00286904
