0.0008135899999999995,0.0009493599999999998,0.00117308,0.0012132799999999997,0.0014386999999999994,0.0018078699999999996,0.00238541,0.0027600899999999998,0.0030113499999999994,0.0034576900000000002,0.003528259999999999,0.0035573799999999997,0.0038004699999999994,0.003934849999999999,0.003946589999999999,0.0040504899999999995,0.0042102,0.004210279999999999,0.0042886600000000006,0.00449203,0.004670339999999999,0.0046766,0.0047208,0.004763839999999999,0.00483493,0.00490331,0.0049457,0.004947909999999999,0.004997839999999999,0.00501726,0.00504824,0.00506189,0.00511663,0.0052200599999999995
0.00198391,0.0021497499999999998,0.0024910999999999996,0.0025110999999999996,0.00261709,0.00284417,0.0028836599999999997,0.0029022599999999994,0.0032102400000000005,0.0032197199999999997,0.0033002100000000005,0.00345131,0.0035971499999999995,0.0036044099999999997,0.0036176099999999994,0.004198659999999999,0.00422278,0.004309029999999999,0.0043396599999999995,0.00436589,0.00471878,0.00479702,0.00487532,0.004994039999999999,0.0050360199999999996,0.005289090000000001
0.0012625099999999997,0.0014554699999999995,0.0017330000000000002,0.0017350299999999994,0.0017797899999999998,0.00212094,0.0021920099999999994,0.0021944699999999996,0.00231973,0.0024394199999999994,0.0024447,0.00247405,0.00256787,0.00269929,0.00271947,0.0032231000000000004,0.0032535000000000003,0.0033684299999999995,0.0035345999999999997,0.0035884900000000006,0.003641919999999999,0.00397858,0.00441493,0.004493359999999999,0.0045870799999999995,0.004850629999999999,0.00502716,0.0051334200000000005,0.00513993,0.005149969999999999
0.00099504,0.0031473499999999993,0.0031607399999999996,0.0032933399999999996,0.00337479,0.0035130099999999996,0.0036534000000000002,0.00374717,0.0039786199999999996,0.004083509999999999,0.004104549999999999,0.00412576,0.00412898,0.0042653100000000005,0.00428608,0.004377149999999999,0.004389959999999999,0.00450894,0.00469126,0.00475907,0.004901119999999999,0.005267989999999999
0.0011764599999999998,0.0014721500000000002,0.00152197,0.0015309,0.0030089699999999997,0.004021889999999999,0.004801549999999999,0.004841289999999999,0.004841310000000001,0.00484137,0.004841569999999999,0.004843269999999999,0.00486391,0.00490185
0.0009417200000000001,0.00104821,0.0011473099999999995,0.0011658499999999995,0.0011886199999999996,0.00123237,0.00140631,0.0014161199999999999,0.0015818199999999994,0.0016100899999999998,0.0016394699999999996,0.0017402299999999997,0.0019324099999999999,0.0019565299999999997,0.0020029899999999996,0.0020152,0.00207624,0.0021338599999999996,0.0022037099999999993,0.00228318,0.00229824,0.00238908,0.0025054299999999995,0.0025315399999999997,0.0028009899999999997,0.00285644,0.0029659399999999994,0.0032334,0.00329852,0.0033409399999999997,0.00338266,0.0033900099999999997,0.00357311,0.0037776299999999997,0.004195459999999999,0.0043328,0.00436591,0.004439380000000001,0.004532779999999999,0.004706929999999999,0.0048995,0.0049540700000000005,0.00515251,0.00518485,0.00528977
0.0009496899999999996,0.0012444099999999996,0.0013312699999999998,0.0013387699999999995,0.0013415299999999996,0.00141317,0.00196303,0.0023149999999999993,0.0023713599999999994,0.00242836,0.00256655,0.0026054399999999997,0.0027858399999999995,0.0030820299999999995,0.00349598,0.0036177300000000004,0.0037579000000000006,0.00417577,0.004219069999999999,0.004415710000000001,0.00445314,0.0045876599999999995,0.00494942,0.00500702,0.005065019999999999,0.00525065
0.0008551399999999999,0.00098686,0.0012803799999999994,0.0013051199999999999,0.00133095,0.0013676899999999995,0.0016584799999999995,0.0017484299999999996,0.00183671,0.0019774299999999996,0.0020909399999999995,0.0021345,0.0021975699999999994,0.00226494,0.0023077799999999997,0.0024191299999999994,0.00245452,0.0024989499999999998,0.0025604499999999997,0.00272384,0.0028058699999999994,0.0028196799999999998,0.00289983,0.00301655,0.003180679999999999,0.0031809499999999992,0.003250229999999999,0.0033288300000000005,0.003577629999999999,0.0035821000000000004,0.0036603700000000005,0.0037339500000000006,0.0039330599999999995,0.0039511699999999995,0.003997629999999999,0.004148730000000001,0.004180489999999999,0.00429632,0.004325689999999999,0.00450318,0.004633319999999999,0.0046882600000000005,0.004789289999999999,0.00483382,0.00489248,0.0051578
0.00287731,0.0029398799999999998,0.0030242999999999997,0.0030301499999999997,0.0030864199999999994,0.00309511,0.00324158,0.0033733899999999995,0.0034420399999999995,0.003447059999999999,0.0036026899999999995,0.00378311,0.0039323000000000006,0.004099649999999999,0.004141049999999999,0.00431762,0.00450226,0.00450873,0.00466058,0.00472514,0.00474391,0.00478621,0.004793990000000001,0.005195299999999999,0.005273229999999999
0.0002213499999999995,0.00024200999999999997,0.00040192000000000005,0.0006777699999999994,0.0009124099999999998,0.0012686099999999999,0.0015660700000000001,0.0016028499999999994,0.0016759999999999995,0.00176603,0.0019532299999999994,0.00205973,0.00210221,0.0021979899999999995,0.00221891,0.0023015399999999995,0.0023587799999999996,0.00276616,0.0027687599999999995,0.0028992,0.00300524,0.0030320999999999994,0.00323312,0.003239669999999999,0.003292829999999999,0.0033248799999999997,0.003421059999999999,0.003508699999999999,0.00350911,0.0035283300000000005,0.0036040200000000003,0.0036159800000000004,0.00372941,0.00389644,0.00396653,0.003986239999999999,0.00399549
0.0008986899999999997,0.0009398999999999996,0.0010156899999999996,0.0010309899999999999,0.0010806999999999995,0.0011317799999999998,0.00134191,0.0013821699999999994,0.0014395800000000002,0.00147452,0.0015059000000000001,0.0015122299999999998,0.0015896899999999995,0.00161153,0.00162292,0.0016423899999999996,0.0017370799999999994,0.0017499400000000002,0.0018639399999999997,0.0018924099999999998,0.0019350399999999999,0.0022577099999999996,0.0025705199999999997,0.0027167699999999994,0.00277177,0.00285602,0.0028691899999999998,0.0029361499999999994,0.00295311,0.00301301,0.00304879,0.0032502800000000004,0.003352729999999999,0.0033685400000000006,0.0034267200000000003,0.0034612999999999996,0.00372034,0.00381588,0.0038287399999999997,0.0038745000000000003,0.00403167,0.004257619999999999,0.00428083,0.0045740600000000005,0.0047975000000000005,0.00482389,0.004907320000000001,0.005201689999999999,0.00523605,0.0052548099999999995,0.005265720000000001
0.0008193599999999999,0.0008472599999999999,0.0010424099999999997,0.0012711599999999995,0.00130261,0.00164918,0.0016939799999999994,0.0017712099999999996,0.0018866999999999998,0.00205258,0.0022973199999999994,0.00243083,0.00243492,0.00256612,0.00266453,0.0027717999999999996,0.00278024,0.00292142,0.00306818,0.0031091499999999998,0.00345947,0.0037163099999999996,0.0039787600000000005,0.00410537,0.00413155,0.0045067499999999995,0.00451636,0.004550349999999999,0.00456686,0.00480029,0.00509528
0.0009473499999999996,0.0016738500000000002,0.0017298799999999996,0.00222786,0.00225795,0.00226013,0.00230031,0.00233211,0.0023652199999999995,0.00248959,0.00253657,0.0027190799999999996,0.0027924299999999994,0.00284084,0.00296814,0.0033286,0.00339316,0.0034233299999999996,0.003435119999999999,0.00352607,0.0036792599999999993,0.003807819999999999,0.0038418899999999997,0.00393996,0.004057829999999999,0.00420756,0.0043126300000000005,0.0044690599999999995,0.00456211,0.0049590500000000004,0.00515311,0.005153209999999999,0.00528213
0.0004652199999999997,0.0005652000000000001,0.0009706300000000001,0.00118855,0.0016650099999999998,0.00171216,0.00183247,0.0018401,0.0018678599999999998,0.0018885500000000001,0.0022553999999999994,0.0024538,0.0024586699999999996,0.0025201599999999996,0.00277492,0.00284085,0.0029743499999999997,0.0030421799999999994,0.0031613099999999996,0.0032483499999999997,0.00360087,0.003973449999999999,0.0039790400000000005
0.0018680699999999995,0.0026019499999999996,0.00269244,0.0028067500000000002,0.00283684,0.00299326,0.003120799999999999,0.0031861399999999996,0.0032267799999999994,0.003841689999999999,0.0043031,0.004468519999999999,0.00457056,0.0045793100000000005,0.004607559999999999,0.004653109999999999,0.0049527799999999995,0.004964860000000001,0.0051026199999999996,0.005149679999999999,0.0051498,0.005150009999999999,0.005150039999999999,0.00524124,0.0052632,0.00529306
0.0008298300000000002,0.0009166199999999999,0.0010662099999999997,0.0010846099999999997,0.00112707,0.00114006,0.0013787899999999995,0.0014232799999999999,0.0015404299999999998,0.0015682299999999995,0.0017004799999999999,0.0019241399999999995,0.0020843399999999996,0.0021288699999999997,0.00229078,0.0027523899999999995,0.00282358,0.0028930099999999997,0.0029567199999999995,0.0030482999999999994,0.00309701,0.00315334,0.00337477,0.0034267300000000002,0.00380471,0.00383834,0.0041791400000000005,0.0047867100000000004,0.0048993199999999995,0.00493802,0.005022029999999999,0.005037569999999999,0.0050757499999999995,0.00519485
